premise	hypothesis	output	language
Tembiasakue, ohecháta hikuái, ha 'e mba 'eguasuete.	Ohechakuaáta hikuái mba 'eichaitépa tuicha mba 'e tembiasa.	entailment	grn
Ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha.	Aimo'ã avei ha'e oîha upe fábrica de acero ryepýpe.	entailment	grn
Ha 'e peteî tekotevê, si.	Tekotevê jareko peteî.	entailment	grn
Amaña che apére ha añeporandu:	Amaña che apére ha añeporandu:	entailment	grn
Ko'ágã, hasyvévo pe herida, Dave ikatu gueteri oñandu veneno ohypýiva huguýpe, ha upe constricción ijyva jerére oĩ gueteri upépe, hasyvévo ipytuhẽ.	Iñakãrapu 'ãvo iñakãngue jerére David oñorairõva 'ekue ipytu rehe.	entailment	grn
Jepéramo heta sistema peteî tendápe ha'e jepiveguáicha, ko'ã sistema oñeikotevêva omyenyhêvo heta capacidad oguejy ohóvo.	Heta jey oî heta sistema peteî tendápe.	entailment	grn
Jon oñepyrũ opuka.	John opuka vaekue.	entailment	grn
Ko'ãva oponente mbarete ha umi aficionado mbaretevéva - ogueraha hikuái laboratorio-gui ha ogueraha hendive heta frasco ha equipo, péicha ojehu - omopyenda haguã estación de juego imba'éva ho 'a número 5 - pe.	Ogueraha hikuái mba 'e laboratorio-pegua.	entailment	grn
Péicha oike hikuái prisión ko 'ágãguápe.	Oike peteî cárcel-pe.	entailment	grn
Oî peteî altitud estética mbovymi pintor oikovéva ikatúva oguahê (Hilton Kramer, observador Nueva York-gua).	Aestética iporãve oimeraẽ ambue pintor oikovévagui.	entailment	grn
Mamo oî kuñakarai Inglethorp?	Rehechápa kuñakarai Inglethorpe?	entailment	grn
Lingua franca América comercial-pegua ojapo esperanto ikatúva ohupyty universalidad.	Esperanto ikatúva ohupyty universalidad, lingua franca América comercial ojapóva.	entailment	grn
Ohechava'erã heta mero, corvina, pytã térã hind rock, rayas, rayos del Atlántico ha morenas.	Ikatu ojehecha opáichagua vida marina, oikehápe rayas ha morenas.	entailment	grn
Oporojukáva capital	Ha'e hína capital asesinato	entailment	grn
Umi tragedia suprema ndoipe 'ái ñande py 'apýpe ha katu ñanembopy 'arory, ha umi actores sublimes, oñepyrûvo actuación, opytáma actuación-pe.	Umi tragedia tuichavéva oheja ñande py 'a rory ha nañanderesarái.	entailment	grn
Abuso de alcohol / dependencia umi víctima accidente de vehículo motor-gua opresentáva departamento de emergencia-pe.	Victimakuéra accidente de vehículo motor-pe oîva emergencia-pe oîgui alcohol.	entailment	grn
Perry Mason ha ironside ha asesinato-pe ha'e ohai ha columbo umi uh... ha'e hína che favorito tipo de programación	Che ahayhueterei pe género misterioso.	entailment	grn
Jepémo upéicha, Cartagena ykére sa 'i gueteri oî gente, sa 'i oî ko'águi, upéicha nderehekóiramo compañía ko'águi ha 'éko tenda revy 'a haĝua ha 'eñoreiete.	Reñeñandúramo neaño, ikatu reho ko tendápe.	entailment	grn
Ko 'ã frase par orekóva vigor retórico, particularmente en la llamada y respuesta jaipotáva?	Ñe 'êpehêtai upeigua oguereko mbarete ñe 'êporâhaipyrépe.	entailment	grn
Ndojehaíri mba 'eve umi mba 'e oikova 'ekue upe ka 'arúpe.	Haʼekuéra nomombeʼúi mbaʼeve umi mbaʼe oiko vaʼekuégui upe díape.	entailment	grn
Ndaha'éi ramo araka'eve oñeha'ã va'ekue oñapymi, heta empresa oikuave'êva formación umi estándar profesional ojehechakuaáva.	Heta empresa de buceo oikuave 'êva formación umi estándar profesional ojehechakuaáva, oipytyvõva principiante-pe.	entailment	grn
Waterford, cavan, galway, tipperary ha tyrone crystal oñevende opárupi, ha hepykue noñemoambuéi.	Hepykue chupekuéra g̃uarã ha 'e peteĩcha taha 'e ha 'ehápe reho.	entailment	grn
Mónica, akóinte iñarandúva, omomba 'eguasúkuri pe ao Tripp porâitépe, jepénte ha 'ékuri peteî ao jepiveguáva.	Pe ao Monica ohechaukava 'ekue ha 'e peteî ao jepiveguánte.	entailment	grn
Oiporúvo ko marandu, LSC ikatu oikuaa mba 'éichapa peteĩteĩva umi ohóva omba 'apo pya 'ete omboguejy umi apañuãi oguerekóva umi cliente, taha 'e barrera cultural, geográfica ha lingüística; mba 'éichapa umi ohóva omba 'apo pya 'ete omboguatáta apañuãi oguerekóva umi cliente; mba 'éichapa omba 'apo umi omba 'apóva raza, etnia ha género rehe; mba 'éichapa ojeporu reclutamiento, retención ha promoción umi mba 'apohára opáichagua; mba 'éichapa oñembokatup	Ko'ã dato ikatu ojeporu ojehecha haguã mba'éichapa ikatu omboguejy umi barrera de acceso.	entailment	grn
Keats herakuã iodado-kuéra rehe, oje'éva ha'eha celebración; katu ndaha'éi.	Keats ohai ñe 'ẽpoty.	entailment	grn
Che ñemenda oikóta jasypoapýpe.	jasypoapy ha 'e che ñemenda ára.	entailment	grn
Tapichakuéra skopelos-gua herakuã porâ imba 'eporã ha ijeroviapy rehe, ha avei pe ka'aguy iporãitereíva.	Ko ypa 'ũ oguereko iporãnguéra natural, upéicha avei tapichakuéra ipy 'arorýva	entailment	grn
Hákatu, ojaho 'ipaite umi mba 'e vaiete, ha katu ndojapói che py 'aite guive.	Ndohechái hesakãháicha aipotáva jepénte omo'ã porã umi tenda.	entailment	grn
Ñambotapykuévo ñande suposición ñepyrûme, ko tenda ñanemomýi ñañeporandúvo mba 'érepa ko tipo de discriminación omoneî -- jepénte legal 41 estado-pe, peteî mba 'e omombe 'úva oréve ko 'ã norteamericano ndoikuaáiva.	Ko'ãichagua discriminación ha'e legal opavave estado-pe.	entailment	grn
Upéicha, iñepyrû guive, EPA ndorekói peteî misión legislativa general, ha umi responsabilidad ambiental ndojokupytýi gueteri ojuehe.	EPA ndorekói peteî misión legislativa principal.	entailment	grn
"""Che ha'e porâiterei""."	Aguereko ñe 'ëme 'ë.	entailment	grn
Umi japonés omonéî práctica tradicional china omohendáva tenda ha tenda, ha korakian ha'e oficialmente peteî umi mbohapy jardín tuichavéva Japón-pe.	Ko korakian jardín oñemohenda mbohapy jardín tuichavéva Japón-pe oiporúva práctica tradicional china de lugares de interés ha lugar-kuéra.	entailment	grn
Ipóre oguahê omýi jave.	Oñemomýi ipo opu'ãvo.	entailment	grn
Oh ha ha'e va'ekue Filipinas-pe mbohapy térã irundy ary ha gene oúva ore rendápe uh oĩrõ guare Filipinas ha	Gene ou jepi che rendápe aime ramo guare Filipinas-pe.	entailment	grn
Ohasáva pasaje subterráneo plaza de la estatua peve; lado este plaza-pe oĩ edificio Consejo Legislativo, umi edificio colonial mbovymi opytáva Hong Kong-pe.	Consejo Legislativo róga, peteĩ umi mbovymi edificio colonial opytáva Hong Kong-pe, oĩ estatua este gotyo.	entailment	grn
Koty 5 oreko umi mba'e oñemohu'ãva civilización minoica (1450-1400 a.c.)	Koty 5 oguereko tembiporu ymaguare.	entailment	grn
Oheka jasy hũ, hákatu ndojuhúi yvága hũitépe.	Ndaikatúi ojuhu jasy.	entailment	grn
¿ Arakaʼe pevépa oñekotevẽ oñemyatyrõ hag̃ua upéva?	¿Arakaʼe pevépa ojeporu omyengovia hag̃ua?	entailment	grn
Kuimba'e ombopúva gaita ha mbokaja ha'eñóva ha mokõi violín ha peteĩ tambor ha'ekuéra	Peteî kuimba 'e opurahéiva 'ekue.	entailment	grn
Ahecháramo reñe 'ê hague avave ndive, amondóta ndehegui.	Ajukáta ndéve remombe 'úramo avavépe.	entailment	grn
Ko'ã turista ovevéva aeropuerto Alicante-pe vacaciones combinadas-pe oñepyrû visita turística peteî visita capital provincial-pe.	Umi oguahëva Alicante-pe ha péva peteî vacaciones paquete, oime seguro oguahëvo capital-pe.	entailment	grn
Umi muro-pe oî Bonnie Prince Charlie ha ijoyke 'y, Príncipe Enrique ra 'anga.	Oĩ ta'anga umi prínsipe Bonnie, Charlie ha Henry ra 'anga umi muro-pe.	entailment	grn
Ha'e umi tembiasagua'u pehenduva'ekue cocaína rehegua ha'éva mba'éichapa tapichakuéra oñeha'ã ha oiko ichugui adicto che ména ha'e peteĩ consejero ha omba'apo mitãnguéra adolescente ndive	Peteî experiencia cocaína ndive ha 'e suficiente omoñepyrû haguã peteî problema de adicción.	entailment	grn
Ojoguáva emblema orekóva escudo de armas, isla de la cita ojogua peteî barco-pe, orekóva romántico lugar sombreado yvyramáta du vert galant ha 'éva proa ohóva río gotyo.	Ko edificio ojogua peteî barco-pe.	entailment	grn
Ñembyasy, ñembyasy.	Teorysia akãrague ojejoso ojehecha vai jave.	entailment	grn
Ojeruréva Carlos II, ko 'ã pintura ha 'e peteî kuimba 'e rembiapokue, artista holandés Jacob de wit.	Jacob de wit omoha'anga opaichagua ta'anga.	entailment	grn
Oñemomichîvo ahorro personal ha'éva causa de alarma?	Ojehecha sa 'iveha umi ahorro personal.	entailment	grn
Añe 'ê va 'erâ Red ndive ha 'eñomi, he 'i Slim.	Slim he 'i añe 'ê vaerãha Red-pe ijeheguínte.	entailment	grn
Monarquía oñemyatyrõva oiporavo peteî tupão, oñemotenondéva oñemopu'ãvo Luis XV poguýpe.	Plan Luis XV oñemoañetéta ko'ágã.	entailment	grn
He'i investigación centro de trauma ha eds ikatu oipytyvõ umi investigador alcohol oikuaavéva intervención oipysóva ha ikatu omoheñói intervención pyahu.	Ikatu ojejuhu intervención pyahu.	entailment	grn
Aimo'ã sapy'apy'a ahendúta peteî tapicha omba'apóva he'ívo	Sapy 'ánte ahendu upéva amba 'apohápe.	entailment	grn
Aimo 'ã ha 'e añónte che jepy 'apy.	Aipórô, che jepy 'apy añónte ha 'e...	entailment	grn
Oficina de Contabilidad General Estados Unidos-gua Oficina de Investigaciones Especiales Washington, DC 20548	Oficina general de contabilidad de las investigaciones especiales oĩ Washington-pe.	entailment	grn
Mboy tiémpopa reguereko?	Araka 'e pevépa oho?	entailment	grn
Oñeñorairô espadas ha daga rehe, oaprendévo omonéîvo desarme peteî arma-pe.	Oaprende hikuái oñorairõ arma'ÿre.	entailment	grn
Mba 'eichaitépa iñambue pe kuimba 'e poteî ary ohasava 'ekuépe Fena Kef-pe, ohayhúgui, ha oiporavógui opyta upépe.	Ojapóma poteî ary ohohague fena kef-pe ha ohayhuhague.	entailment	grn
Santuario ha 'e peteî techaukaha py 'aguapy ha tekopykuaa rehegua.	Santuario ha'e opa mba'e py'aguapy ha militancia rehegua.	entailment	grn
Ko'ã ingreso de confiscación ha'e ingreso nonexchange, péva gobierno oconfisca propiedad oiporúvo poder orekóva.	Gobierno ojagarra jave propiedad ha'e ingreso nonexchange.	entailment	grn
Jepéramo generación babyboom oipytyvõta hetave población itujavévape, esperanza de vida okakuaáva ha tasa de fertilidad oguejýva avei oisãmbyhýta Estados Unidos población itujavévape.	Peteî causa de envejecimiento población EE.UU. orekóva ha'e aumento esperanza de vida.	entailment	grn
Arresta Lawrence-pe, ha ha ha ha ha.	Oñeñandu vaieterei pe notísia Lawrence ojeapresahague.	entailment	grn
Sí, añete ogana hikuái Houston-pe entrena extra ha upéi ha upéi ogana serie peteî especie de ruta furtiva contra Boston	Ko tapicha he 'i ogana hague serie oiporúvo peteî ruta furtiva Boston cóntrape.	entailment	grn
Ojeruréva presupuesto ary fiscal 2002	Ojerúre presupuesto 2002	entailment	grn
Pe karia 'y oheka oréve, ha ojepy 'apy 'imi mba 'épa ikatu oiko nderehe.	Pe karia 'y ojepy 'apy nderehe.	entailment	grn
Roñomongeta hína.	Ko árape ñahesa 'ÿijóta heta mba 'e.	entailment	grn
Upéicha avei, argumento renuncia techapyrãme partido republicano ombotovéva.	Pe argumento partido republicano ombotovéva.	entailment	grn
Air Daily, ko'ágã, mano de obra ikatúva omoañete demanda de scr, normas aéreas hesakãva ha mercados	Ko'ágã mba'apo ikatúva omoañete normativa aérea limpia.	entailment	grn
"Ko'ã artículo omoirûva he'i ko "" auge "" osegíta (peteî desempleo ha inflación sa'i gueteri rupi) térã nahániri (peteî relación entre los precios ha los ingresos ipukueterei rupi)."	Ko'ã artículo ndojokupytýi boom osegíta térã nahániri.	entailment	grn
Umi lidio-kuéra omoheñói moneda, omoheñóiva moneda de oro ha plata ypykue, oñemohendáva peteî león akã rehe.	Umi lídio ha 'ékuri umi tenondegua omoheñóiva moneda de oro ha plata.	entailment	grn
Mombyry tenondegua ha 'eva 'ekue peteĩ pirámide parcialmente omohu 'ãva.	Tape tenondegua ha 'eva 'ekue pirámide incompleta.	entailment	grn
Oñemoheñói umi perfil de emisión ary base 1996 oúvape g̃uarã, 2010 base, 2010 ára ha ára, 2020 base ha 2020 ára ha ára.	Umi perfil de emisión oñemoheñóiva heta ary ha programa pukukue javeve.	entailment	grn
Ko'ã tape ndorekói téra tee katu ombohéra hikuái barrio ohasáva rupi, upévare umi tape omoambue téra opavave bloque-pe oîva tavaguasúpe.	Ko'ã tape ojekuaa barrio oimehápe ha umi téra okambia ko'ã bloque rupi.	entailment	grn
Ca'daan ojere ha ojuhu susán ha kal omaña porãha hese.	Ca'daan ohecha susán ha kal omañaha hína hese.	entailment	grn
Añeporandu ko'ágã ndaha'éipa pe apañuãi ha 'e ohechakuaáva ndaikatuiha ha péicha - parafraseando la famosa, si apócrifa, observación - ko ta'ýra ojukava'erã itúvape.	Itúva ojukava 'erã ita 'ýrape ko 'ágã.	entailment	grn
Ha katu ko mentalidad pyahu oguerekóva ipype umi semilla del futuro descontento.	Mentalidad pyahu ogueru descontento.	entailment	grn
Iñakã ári, helmetphone ha antenas de abeja ocupada, orekóva opción irundyha antena estilo blebletubby, oî peteî ñekytî iñipytûva.	Hete morotĩva oreko peteî opción irundy antena-pe guarã.	entailment	grn
He'iséva ha'ekuéra oiporavo ha'e peteĩ universidad oiporavo	Kóva ha 'e peteî universidad michî ha ojeporavova 'ekue.	entailment	grn
Ojekuaa milosevic oipytyvõha Elk-pe oikotevêgui peteî excusa omoñepyrûvo ambue guerra nacionalista omombarete haguã popularidad.	Milosevic ikatu oipytyvõ viru Elk-pe ombotuichave haguã popularidad.	entailment	grn
(Ko cosmovisión filantrópica omomarandu avei Rockefeller remimo 'ã omomba 'éva gasto gobierno-pe, ikatúva omoî chupe peteî blanco fácil-pe.)	Rockefeller remiandu ojapo chugui peteî blanco fácil.	entailment	grn
Umi daño ikatúva ojehupyty ojeporu vai jave ko información.	Oî daño potencial ikatúva ojehupyty ojeporu vai rupi marandu oîva.	entailment	grn
"""Péro jajapóta karu guasu ha peteî espectáculo pyharépe opavave evento-pe""."	Jaʼu vaʼerã tembiʼu ha jahecha peteĩ espectáculo.	entailment	grn
Universidad de California, Centro de Estudios de la Evaluación, 1977.	Universidad de California, Centro de Estudios de la Evaluación, 1977.	entailment	grn
"""Mba'ére, maymáva edificio-pe ikatu ohendu marandu""."	Ko marandu ikatúta ohupyty opavavépe.	entailment	grn
Riqueza ha prestigio ohenói peteî legado, ome 'êva fondo orekóva complejo mármol blanco omimbipáva edificio religioso ojekuaáva campo dei miracoli (Campo de los Milagros) ramo, ko'ãva campanario inclinado ha'éva peteî ícono nacional, ohejáva osalva invasión ha guerra siglo sucesivo.	Jepénte heta invasión ha ñorairõ, torre campanario oiméva campo dei miracoli opytáva.	entailment	grn
Ko isla michîmi ha'eva'ekue residencia, omimbíva umi yvyramáta banyan, ha'eva'ekue comunidad cerrada colonia extranjera-pe guarã era de concesiones-pe.	Colonia extranjera ojapo ko isla residencia yma guare hóga peteî época-pe.	entailment	grn
Ha haʼe noñatendéi hese.	Síno, nderejapói vaʼerã la ojeʼéva ndéve.	entailment	grn
Oje'u tekotevêgui oñemomba'eguasu ko'ápe, ha upéva oguerúta apañuãi.	Impresiona ne rembipota ha 'e ojuhúta apañuãi.	entailment	grn
Palacio kupépe, amfiteatro, oñemohendáva circo romano-icha ha orekóva vista iporãitereíva palacio pitti ha tavaguasúre, ha 'eva 'ekue escenario umi destino extravagante umi medici ha actuación ombosako 'íva.	Anfiteatro opyta palacio kupépe.	entailment	grn
Oh wow Añeporandu araka'épa ajapota upéva	Chéverõ g̃uarã haʼe ndojapomoʼãi upéva.	entailment	grn
Amenda mboyve heta depórte ajapovaʼekue.	Aipuruva 'ekue heta deporte amenda mboyve.	entailment	grn
Gates he'i Windows-Ie ñemenda ha'eha pe paso incremental ipya'éva Microsoft rembiasápe omono'õvo oferta separada (e.g.	Gates omoañete Windows-Ie joaju ha'eha pa'ũ pyahu tenonde gotyo software Microsoft rembiasápe.	entailment	grn
Upéva ndogustaiete.	Upéva iporâite.	entailment	grn
Che Emily mboriahu!	Mboriahu Emily!	entailment	grn
Umi modelo de costes oñemombe 'úva apéndice ii-pe ikatu ojeiporu oñeimo 'ã hag̃ua mba 'eichaitépa ipukúta peteĩ sistema ñemongakuaa.	Apéndice 2-pe oñemombe'u heta modelo de costo	entailment	grn
Consejo de Administración de la corporación de servicios legales omonéî resolución 98-011, 16 jasypateî 1998-pe, ome 'êva poder omoheñóivo comisión orekóva propósito expreso ohesa 'ÿijóvo requisito de presencia omotenondéva representación extranjero-kuéra omoañetéva requisito.	Resolución 98-011 oñemotenonde requisito de presencia umi representación extranjero-kuérape guarã.	entailment	grn
Eikuaa pe herrero-pe ha ere chupe jajohechaha ko 'êrõ jahechauka haĝua chupe mba 'épa ñaikotevẽ.	Eremína pe herrero-pe rojojuhútaha ko 'êrô.	entailment	grn
Umi yguasu rembe 'ýpe sur gotyo ikatu oĩ yvyku'i, ha pe yvyku'i katuete ipohyikue.	Yguasu rembe 'ýpe katu sapy 'ánte	entailment	grn
Eñembopya'e.	Eñembopya 'emi.	entailment	grn
Prácticas de gestión de la seguridad de la información ojehecháva guía ejecutiva-pe oñemoinge orientación normativa-pe heta organismo federal-pe.	Heta agencia federal oiporu herramienta ojoajúva gao ndive.	entailment	grn
Aiméva Dallas, Texas-pe	Ko'ágã aime Texas-pe, táva Dallas-pe.	entailment	grn
En los precios de los servicios postales y de entrega, la productividad, la regulación y la estrategia, omotenondéva m.a.	M.A. ha 'e responsable omoherakuãva ko 'ã mba 'e.	entailment	grn
(Estándar Actuarial de la Práctica) Ko'ã mba'e ojehupytýva	Ko'ã práctica actuarial orekóva norma	entailment	grn
Ko Colección, oiméva antiguo palacio-pe Ibrahim Páez, Seleyman el Magnífico yerno, oikehápe iluminado iluminado, caja Corán orekóva incrustación, alfombra antigua, cerámica ha miniatura persa.	Palacio ymaguare oguereko heta mba 'e porãita.	entailment	grn
Jepémo upéicha, estricnina oñeme 'êva 'erã siete ha nueve o'clock upe pyharépe.	Estricnina ndikatúi oñeme'ê 10 aravo rire	entailment	grn
Mokôivéva omba 'apo ha ha 'e peteî bombero upévare ha 'e oî hógape mokôi ára peteî arapokôindy ha 'e ombo 'e ha ha 'e noîri upépe ndaikuaái mba 'éichapa ha 'e ombohovái upe mba 'e, katu ha 'e oñongatu upe ñemihápe ha che ndaipotái amoî chupe opa jasy	Ha 'e peteî bombero ha mbo 'ehára.	entailment	grn
